number,title,created_at,closed_at,state,comments,labels,body
2265,Lack of a major version,2019-07-02 09:42:48+00:00,2020-09-12 08:59:06+00:00,closed,4,[],"> Semver
> Until axios reaches a 1.0 release, breaking changes will be released with a new minor version. For example 0.5.1, and 0.5.4 will have the same API, but 0.6.0 will have breaking changes.

Considering the popularity of Axios and the amount of people using it in production, would it not be prudent to release a major version? The above (taken from the README) is under the heading of `Semver` but it goes against the basis of semantic versioning and is a super risky. If a developer does "
2264,why offer canceltoken instead of expose req.abort for developers  to cancel a request ?,2019-07-02 08:59:07+00:00,2019-07-16 06:01:44+00:00,closed,3,[],"
Hi, I have read part code of axios, it use canceltoken to cancel request base on cancelable promises proposal，it’s  wonderful. But I do not understand why can not  just expose request.abort api for developer to cancel request directly. 
"
2263,"interceptor created by this way never get caught, why?",2019-07-02 04:06:59+00:00,2019-11-19 02:30:39+00:00,closed,1,[],"```
import axios from 'axios';
import store from 'store';

axios.interceptors.request.use(function (config) {
   const auth = store.get('auth');
   if (undefined !== auth) {
      const accessToken = auth.accessToken;

      const newConfig = {
        ...config,
        headers: {
          ...config.headers,
          Authorization: `Bearer ${accessToken}`
        }
      };

      return newConfig;
   }

   return config;
  });

export default function request(url: stri"
2262,firefox XML 解析错误:格式不佳,2019-07-01 11:09:30+00:00,2019-08-13 18:58:13+00:00,closed,1,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2261,麻烦添加jsonp请求方法,2019-07-01 08:25:30+00:00,2019-08-13 18:58:21+00:00,closed,1,[],jsonp使用方便快捷，为什么作者觉得不友好，作者能不能不要一意孤行，原生添加一个jsonp请求不行么？心累。
2260,Remove `axios.all` and `axios.spread` from documentation,2019-06-30 16:35:07+00:00,2020-05-27 17:28:55+00:00,closed,5,[],"**Section/Content To Improve**
Section in main readme around performing multiple concurrent requests

**Suggested Improvement**
There is a request to remove `axios.all` and `axios.spread` (https://github.com/axios/axios/issues/1042)

Although the functionality has not yet been removed, we can at least stop advertising it if there is intent (with good reason) to remove it.  We can still keep the section on concurrent requests and talk about how to do it with the native features.

I would "
2258,Consuming eBay API with NodeJS and Axios don't work - what I make false,2019-06-29 18:02:28+00:00,2019-12-05 08:19:29+00:00,closed,2,[],"**Describe the issue**
When I consuming the eBay API to get a token then I get followed error:
""grant type in request is not supported by the authorization server""

**Example Code**

`
axios.request({
  url: '/identity/v1/oauth2/token',
  method: ""post"",
  baseURL: ""https://api.sandbox.ebay.com/"",
  auth: {
    username: """", // eBay client id
    password: """" // eBay client secret
  },
  data: {
    grant_type: 'client_credentials',
    //you may need to define the oauth scope
"
2257,Axios 0.19.0 not Connecting to localhost:8080 without internet,2019-06-29 17:22:19+00:00,2020-01-20 16:57:23+00:00,closed,3,[],"I am developing API based Vue JS application. Server serves its endpoints on http://localhost:8080/api

my configuration of axios is
``` 
const service = axios.create({
  baseURL: 'http://localhost:8080/api', 
  timeout: 10000
})
service.interceptors.request.use(
  config => {
    config.headers['Accept'] = 'application/json'
    config.headers['Content-Type'] = 'application/json'
     if (store.getters.token) {
       config.headers['x-api-cftoken'] = getToken() 
     }
    retur"
2254,getUri doesn't work before request is sent,2019-06-28 18:57:12+00:00,2019-11-19 07:08:40+00:00,closed,2,[],"**Describe the bug**
The `getUri` method only returns the supplied `url` parameter and not the full request URL. However, using this method in a response interceptor seems to work correctly

This might be a duplicate or related to #2190 but I'm not sure so just throwing this out there anyway.

**To Reproduce**
Runkit [example](https://runkit.com/adam-mccormick/5d1660c39720a3001aeace48)

The example shows that the `getUri` method only returns the `url` parameter in the request interceptor"
2253,Unable to get set-cookie value from header with axios reactjs,2019-06-28 08:02:38+00:00,2020-02-01 09:06:09+00:00,closed,6,[],"I am using react js and i have an axios.get function which is supposed to return me a value of set-cookie . Before axios i tried fetch but when running response.headers.get(""set-cookie"") it gives null . For axios , response.headers[""set-cookie""] gives undefined  . Why headers don't contain set-cookie ? 




```

 axios.get(server + '/QryIsapi.dll?Login&login=' + username + '&password=' + password + '&action=login' + '&Expire=' + !stay_connected, {
      headers: new Headers({
        ""C"
2252,Response doesn't contain config.meta since 0.19.0 ,2019-06-28 07:15:17+00:00,2020-01-21 14:08:55+00:00,closed,3,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2250,How do I disable maxContentLength check,2019-06-27 12:31:18+00:00,2019-06-27 12:32:56+00:00,closed,0,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2249,jsdoc is missing in bind.js,2019-06-27 01:32:49+00:00,2019-12-19 11:14:15+00:00,closed,1,[],"**Section/Content To Improve**
Don't have anything description that to do the bind method

**Suggested Improvement**
Is an obscure method? What does it do?

**Relevant File(s)**: [e.g. README.md]
[./lib/helpers/bind.js](https://github.com/axios/axios/blob/master/lib/helpers/bind.js)"
2248,v0.18.1 remove xDomainRequest is a disruptive update,2019-06-26 13:44:34+00:00,2019-12-19 11:16:09+00:00,closed,3,[],"**Describe the bug**
The version 0.18.1 remove xDmainRequest support by this commit

https://github.com/axios/axios/commit/5c754e6e07b536826d0a3b4e010d839482f3dd2c

I need to support it. And i want to know why remove it ? 

Do I have another way to fix it or I have to lock the 0.18.0 version?

@RikkiGibson @Khaledgarbaya 

**To Reproduce**
send a Cross-domain requests with axios in IE9

**Expected behavior**
A way to support xDomainRequest. or must lock the version ?

**Environm"
2247,Authorization Header not in Request (not CORS related),2019-06-26 11:21:10+00:00,2019-06-27 12:38:28+00:00,closed,1,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2245,Axios request fail to authenticate while using headers,2019-06-25 09:20:31+00:00,2020-03-28 14:32:45+00:00,closed,17,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2244,"onDownloadProgress gets specific data, because I don’t just want to know the length, I also want to know the specific content.",2019-06-24 07:25:29+00:00,2019-08-13 18:59:07+00:00,closed,2,[],"onDownloadProgress gets specific data, because I don’t just want to know the length, I also want to know the specific content."
2242,Axios seems to be breaking koa,2019-06-22 23:19:30+00:00,2019-12-13 15:44:32+00:00,closed,4,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2241,error.response undefined (Catch) 422 Error,2019-06-22 12:48:56+00:00,2019-06-22 13:45:09+00:00,closed,2,[],"## On 422 error, error.response is undefined even though I can see the error object in the network tab

**Here's codesandbox working example**
[https://codesandbox.io/s/blue-dream-umibe](https://codesandbox.io/s/blue-dream-umibe)

I have this code

```js
login(user) {
    return axios({
      method: ""post"",
      responseType: ""json"",
      url: `${root}/users/login`,
      data: {
        user: {
          email: ""jakelasjfflsf@jake.jake"",
          password: ""jake""
        }"
2239,Breaking change in validateStatus parameter,2019-06-19 14:23:33+00:00,2020-06-08 18:52:46+00:00,closed,5,[],"**Problem:**

This is what [README.md](https://github.com/axios/axios/blob/master/README.md) says about `validateStatus` parameter:

> `validateStatus` defines whether to resolve or reject the promise for a given HTTP response status code. If `validateStatus` returns `true` (or is set to `null` or `undefined`), the promise will be resolved; otherwise, the promise will be rejected.

This parameter supports (as specified) `undefined` in 0.18.x but it does not work properly in 0.19.0 despite "
2238,unexpected end of stream when fetching large amount of data (JSON),2019-06-19 03:03:53+00:00,2019-11-22 07:23:59+00:00,closed,1,[],"I received the following error in fetching large amount of data(JSON) using axios in react native.

Error: unexpected end of stream

Here is my code:

`
axios.post('http://192.168.0.1:5000/download', {
      access: data.tokens
    })
    .then(function (response) {
       alert(response.data);
    })
    .catch(function (error) {
      alert(""There was an error in communicating to server"");
});
`

I tried to limit the result returned by the REST API (100 rows) and it returned "
2237,Cancellation of All as well as  Particular API,2019-06-18 10:22:47+00:00,2020-02-01 09:08:28+00:00,closed,2,[],"1) In my react native app I have one home screen in which  I have 3 to 4  API getting called now when I move to next screen I want to cancel all pending request as well as requests which will execute after pending request in axios. I have tried using executer of axios which cancels only one request and after that remaining two requests get called. I have also tried cancel token it cancels all requests and after that any other API call of next screen not getting called.

2) I Want to cancel par"
2236,Post request ended with 401 unauthorized after update to 0.19.0,2019-06-17 16:07:15+00:00,2019-06-18 05:43:52+00:00,closed,2,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2235,Can't find variable: btoa,2019-06-16 19:54:10+00:00,2020-02-04 12:55:48+00:00,closed,21,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2234,baseURL is required for instance request,2019-06-16 16:13:04+00:00,2019-08-12 17:49:29+00:00,closed,3,[],"**Describe the bug**
When using the `request()` method on an instance, the request throws an error if the instance's config has `url` specified, but not `baseUrl`. 

Error indicates a missing `url` arg:
```
The ""url"" argument must be of type string. Received type undefined
```

This contradicts the documentation, which states that
> Only the `url` is required.

and 

> `baseURL` will be prepended to `url` unless `url` is absolute.

**To Reproduce**
Code snippet to reproduce, idea"
2232,"It is not possible to use the HttpAdapter with electron, vue and webpack",2019-06-15 12:31:48+00:00,2020-01-26 07:17:27+00:00,closed,8,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2231,README.md docs error,2019-06-15 02:45:22+00:00,2019-06-23 09:13:58+00:00,closed,1,[],"the second then isn't that should be finally ??

Example
Performing a GET request
```
// Optionally the request above could also be done as
axios.get('/user', {
    params: {
      ID: 12345
    }
  })
  .then(function (response) {
    console.log(response);
  })
  .catch(function (error) {
    console.log(error);
  })

  // isn't this should be .finally  ??
  .then(function () {
    // always executed
  });  
```"
2230,axios.create() can't not handle params,2019-06-14 08:28:11+00:00,2019-06-20 15:41:09+00:00,closed,13,[],"**Describe the bug**
I created a instance with a param in it, but it doesn't seem to work

I Have already decleared a instance axios in my js file

```javascript
const instance = axios.create({
  baseURL: '/',
  params: {
    secret: 123
  }
})
```

I want to send a request like this
**/api/logout.json?secret=123**

```javascript
instance.get('/api/logout.json)
   .then((res) => {
   dispatch(changeLogin(false))
})
```

but after I use this instance to send a request
the"
2229,Null values being posted?,2019-06-14 06:55:24+00:00,2019-07-11 11:49:44+00:00,closed,1,[],"Good day,

I have a strange issue that I've been trying to fix for about a week without any luck...

When I post to my API the int and datetime values are posted as null, which results in the API returning a 400 response.

Here's an example of the code:
```
        axios
            .post('http://localhost:5000/v1/resources/listings/', {
              category_id: 1,
              title: this.title,
              location: this.location,
              description: this.description,"
2228,canceling queries,2019-06-13 15:20:14+00:00,2019-12-28 08:20:33+00:00,closed,1,[],"**Describe the issue**

I am trying to use the method globally for the implementation of the Axios, which, when called, cancels the current ajax requests.like [that](https://github.com/axios/axios#cancellation) with vue and vue-router.ideally, with every change in the route, I want to cancel all pending requests

**Example Code**
in ./pugins/axios.js i do this:
```js
...
store.dispatch(""setTokenConstructor"", axios.CancelToken);
....
let config = {
  cancelToken: store.state.token,
.."
2226,axios commonjs correct way to import to gain typings? [vscode intellisense],2019-06-13 04:35:43+00:00,2019-09-13 12:28:14+00:00,closed,5,[],"**Describe the issue**
what is the correct way to import `axios` in node using CommonJS in order to use the typings? i am not using typescript unlike [this issue](https://github.com/axios/axios/issues/1975)

**Example Code**
```js
const axios = require('axios'); // no typings but everything still works

const axios = require('axios').default; // has typings and everything works
```

**Expected behavior, if applicable**
i expected to have typings for vscode intellisense when importing "
2225,BREAKING 0.19  API Errors not populating correctly,2019-06-12 14:46:58+00:00,2020-02-29 09:55:30+00:00,closed,8,[],"

API Error breaks existing code.  The error object is no longer populated. 

**To Reproduce**
catch an error from an api. 

**Expected behavior**
I didn't expect a minor version change to break existing code. 

Is there any further guidance or documentation regarding these changes?
 - Makes Axios error generic to use AxiosResponse (#1738) - Suman Lama
- Adding isAxiosError flag to errors thrown by axios (#1419) - Ayush Gupta


**Environment:**
 - Axios Version [0.19.0]
 - OS: ["
2224,Stop when reaching 307 (maxRedirects),2019-06-11 19:40:02+00:00,2020-03-29 05:41:00+00:00,closed,5,[],"**Describe the issue**
On docs it states that setting `maxRedirects:0` it would not follow any redirect. When i set it, sending a post request to my endpoint that returns 307, it follows the redirect, which is not supposed to happen.

**Expected behavior, if applicable**
setting `maxRedirects: 0` when receiving 307, it would not follow the redirect.

**Environment:**
 - Axios Version 0.18.1
 - OS: ubuntu 17
 - Browser chrome
 - Browser Version 74.0
"
2223,[BREAKING on 0.19.0] Header null value becomes [Object object],2019-06-11 15:30:13+00:00,2019-12-11 06:46:09+00:00,closed,10,[],"After upgrading to 0.19.0, when header value was `null` in 0.18.1, now it becomes `[object Object]` unless it is String(null).

It breaks all behavior."
2220,No MKCOL Request,2019-06-11 05:07:41+00:00,2022-06-12 14:33:21+00:00,closed,5,[],"Since updating to 0.19.0 I can't use MKCOL requests anymore. I see the method is hard typed now, so how can I perform older webdav requests?"
2219,Is there a way to limit post/patch request size? ,2019-06-10 13:43:26+00:00,2019-06-18 10:25:15+00:00,closed,3,[],"Hi there, I would like to know if there exists a way to limit post/patch request size or content-length?"
2217,baseURL merge not as expected,2019-06-10 10:07:28+00:00,2019-06-18 10:27:36+00:00,closed,4,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2216,How can I get the third parameter in the interceptor?,2019-06-10 06:14:04+00:00,2019-11-16 07:24:09+00:00,closed,7,[]," - Axios Version : **0.19.x**

- - - 

If a third parameter is sent when a post request is requested, the parameter sent in the 'config' factor of 'request interceptor' cannot be found.

ex)

axios.post('url', {parameter}, {**options**})

...

axios.interceptors.request.use(config => {
     **config.options // not found**
})

It was possible at 0.18.x, but not at 0.19.x. How can I get a third parameter from the interceptor?"
2215,axios Cross-domain approach,2019-06-10 04:38:45+00:00,2019-06-25 13:24:34+00:00,closed,3,[],"Hello
**Is your feature request related to a problem? Please describe.**
A clear and concise description of what the problem is. Ex. I'm always frustrated when [...]
I am a front-end developer and have been plagued by the cross-domain problem, because cross-domain needs (such as background plus header information) or use node.js, nginx way (I am just a pure front-end), for not Cross-domain, I also need to ask the background colleagues or node.js nginx to solve this problem.
**Describe the so"
2214,Unable to resolve module `axios`,2019-06-09 21:46:40+00:00,2019-09-27 08:04:19+00:00,closed,7,[],"#### Summary

I'm trying to implement Axios into a React Native project. But the bundler refuse to pack, saying it's not found. I'm not sure if it is a React Native bug (cause i've tried on fresh project and it worked) or a Axios one.

I've imported that way:

`import axios from 'axios';`

and it produces:

> error: bundling failed: Error: Unable to resolve module `axios` from `/Users/bernard/Dev/Reach/application/App.js`: Module `axios` does not exist in the Haste module map or in the"
2213," when give a relative baseURL, url must be end with '/'",2019-06-09 14:33:12+00:00,2019-06-11 19:45:22+00:00,closed,2,[],"**request.js** :
```js
import Axios from 'axios'

const axiosInstance = Axios.create({
  baseURL: '/django',
  timeout: 60 * 1000,
})

export default axiosInstance

```

**api.js**:
```js
import request from './request'

export function fetchTags(query) {
  return request({
    method: 'get',
    url: '/tag',
    params: query,
  })
}

export function fetchCategorys(query) {
  return request({
    method: 'get',
    url: '/cat/',
    params: query,
  })
}
```

I"
2208,Axios post with Content-Type:application/x-www-form-urlencode not as wish,2019-06-08 11:55:37+00:00,2019-06-08 12:07:38+00:00,closed,0,[],"Just a simple question:
code:
```
    axios.post('https://mysite', {
                   grant_type:'password',
                   captchaCode:'1234'
               },
               {
                   'Content-Type': 'application/x-www-form-urlencoded'}
               }
```
result:
I log the request in the serverside, the data was processed as,
```
 body:
 { '{""grant_type"":""password"",""captchaCode"":""1234""}': '' },
 _body: true,

```

Please do not close this issue and ignore"
2206,"CORS failures with authenticated GET,POST",2019-06-07 10:53:09+00:00,2019-12-05 08:29:36+00:00,closed,5,[],"I set up IdentityServer4 on an ASP.NET-Core project and implemented some controllers for receiving data at my react application. The IdentityServer4 is running well in IIS.
Everything works fine on all PC`s of my friends with the following code, but not on mine.. hopefully someone can help me.

**The interceptor for each request:**
```js
export const configureAuthorizationHeader = () => {
  let token = """";
  userManager.getUser().then(user => {
    if (user) {
      token = user.access_"
2205,"Server responses coming in with line breaks that are not correctly being converted when received ""↵"" ""\n"" ""\r""",2019-06-06 20:27:31+00:00,2019-06-06 21:22:50+00:00,closed,0,[],This was a problem with the api...
2204,overwrite/delete headers from axios.create instance,2019-06-06 12:28:22+00:00,2021-03-22 00:07:21+00:00,closed,5,[],"Hi there, is the follow behavior a bug or not intend:

if i create a axios instance with a header like this 
```js
const HTTP = axios.create({
  baseURL: 'test.test',
  headers: {
    'X-Foo': 'value',
  },
});
```
it is no longer possible to overwrite/delete the header like

`HTTP({ url: 'other', baseURL: null, headers: null })`

baseUrl and url can be overwritten, headers not. why. respectively how i can?



**Environment:**
 - Axios Version latest

<3 axios
"
2203,Custom properties for config,2019-06-05 13:43:07+00:00,2019-09-07 00:40:05+00:00,closed,14,[],"So, if I understand it right, in 0.19.0 you've added `mergeConfig`
And this function filter config and remove custom properties from it.
It broke my solution for cancellation:

How it works:
```js
const requestManager = new RequestManager();
const instance = axios.create();
requestManager.patchAxiosInstance(instance);

const search = q =>
  instance.get('/search', {
    cancelable: true, // this is no longer possible in 0.19.0
    params: { q },
  });
```
![Screenshot 2019-06-05 "
2202,New config option: metadata,2019-06-04 05:00:57+00:00,2019-06-04 14:37:13+00:00,closed,1,[],"**Is your feature request related to a problem? Please describe.**
Yes, this feature is related with the refresh token problem and the response/request interceptor loop. So far I haven't found an elegant solution to avoid the response/request interceptor loop which is caused when the refresh token fails with the same exception that cause it to fire in the first place.

For example, the user makes a request with an expired access token, so the server will return 401. The dev will code an inter"
2200,url param is ignored in axios.create in version 0.19,2019-06-03 08:49:26+00:00,2019-06-04 12:47:57+00:00,closed,2,[],"**Section/Content To Improve**
https://github.com/axios/axios#axioscreateconfig

**Suggested Improvement**
_Shouldn't the doc be clearer about which parameters are intended to be used with axios.create?_

Until version 0.19 I used to pass the request url to axios.create without using baseURL:

```
const instance = axios.create({
  data,
  headers,
  method,
  url: derivedUrl,
  ...omit(options, 'resource', 'headers', 'customErrorInterceptor'),
});

instance.interceptors.response"
2199,Default Authorization header no longer working in 0.19.0,2019-06-03 07:48:11+00:00,2019-06-03 15:35:47+00:00,closed,15,[],"**Describe the bug**
Since axios 0.19.0, the default Authorization header is no longer set in query. It works in 0.18.X.

**To Reproduce**
Create an axios adapter and set to it a default Authorization header, nothing is sent in the query.

```js
axios.defaults.headers.common.Authorization = 'Bearer ANY SECURITY TOKEN';
```
"
2197,"""utils.deepMerge is not a function"" in version 0.19.0",2019-05-31 16:56:44+00:00,2020-03-28 15:02:35+00:00,closed,7,[],"Hi,

I just updated to axios 0.19.0 and I have a breaking bug I don't manage to solve :
> Uncaught TypeError: utils.deepMerge is not a function
    at mergeDeepProperties (mergeConfig.js:26)
    at Object.forEach (utils.js:234)
    at mergeConfig (mergeConfig.js:23)
    at Axios.request (Axios.js:43)
    at Axios.<computed> [as post] (Axios.js:80)
    at Function.wrap [as post] (bind.js:11)

It seems that the deepMerge function is not exported from ""utils"", although I see it defined i"
2195,0.19.0 no longer works with xhr-mock,2019-05-31 15:45:18+00:00,2019-08-16 18:55:24+00:00,closed,13,[],"**Describe the bug**
Running Jest unit tests with xhr-mock https://github.com/jameslnewell/xhr-mock fail. Reverting to 0.18.0 fixed it."
2194,"Axios throws ""Network error"" even when the API response is valid",2019-05-31 15:33:55+00:00,2019-06-03 07:39:19+00:00,closed,3,[],"In vuex store, I have defined an action as below:
```javascript
  actions: {
    register({commit}, user){
      return new Promise((resolve, reject) => {
        commit('auth_request')
        axios({
          url: 'http://localhost:3000/user/register',
          data: qs.stringify({
            userName: user.userName,
            email: user.email,
            password: user.password
          }), 
          method: 'POST',
          headers: {
            'content-type': 'app"
2192,A status code in error is missing in IE10,2019-05-31 02:54:11+00:00,2019-05-31 13:11:33+00:00,closed,1,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2190,Request params are not getting merged with instance params,2019-05-31 00:34:55+00:00,2020-08-25 14:57:04+00:00,closed,87,[],"**Describe the bug**

Specific request params do not get merged with the instance default params. 


**To Reproduce**

```js
const instance = axios.create({
    baseURL: ""http://www.example.com"",
    params: {
      q: ""question"",
    }
  });
```

```js
instance.get(""/page"", 
  { 
    params: { 
      page: 2 
    }
  }
)
```

What happens is that the request param object overrides the instance default param object. The instance no longer has a query param of `q`. 

"
2188,"Try use cancelToken in interceptors, but fail,help please!",2019-05-30 13:48:39+00:00,2019-05-30 15:06:13+00:00,closed,1,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2187,Github security alert,2019-05-30 13:16:53+00:00,2019-05-30 16:26:32+00:00,closed,2,[],"I have a security alert in github with axios.


<img width=""770"" alt=""Screen Shot 2019-05-30 at 10 13 53 AM"" src=""https://user-images.githubusercontent.com/38796439/58635378-1cce6500-82c4-11e9-8339-4e8caa01d21b.png"">
"
2185,GET all file names (readdir) by URL?,2019-05-30 11:45:16+00:00,2019-05-30 20:09:29+00:00,closed,3,[],"Hi,

Is there any way to get all file names by URL?

Eg.

I can get specific file:

```
axios.get(""localhost:8080/folder/text.txt"").then((res) => {
      something
});
```

But how can I get folder content?

```
axios.get(""localhost:8080/folder"").then((res) => {
      where res - array of files / file names
});
```

"
2184,"i suggest : proxy protocol should have default value as  http, if the baseUrl string does not contain this part ",2019-05-30 01:59:40+00:00,2021-05-15 19:06:36+00:00,closed,7,[],"**Is your feature request related to a problem? Please describe.**
A clear and concise description of what the problem is. Ex. I'm always frustrated when [...]

**Describe the solution you'd like**
A clear and concise description of what you want to happen.

**Describe alternatives you've considered**
A clear and concise description of any alternative solutions or features you've considered.

**Additional context**
Add any other context or screenshots about the feature request here.
"
2183,Vulnerability found,2019-05-29 20:47:12+00:00,2019-05-30 16:26:27+00:00,closed,32,[],"*High severity*

![image](https://user-images.githubusercontent.com/5941389/58590100-30bc8d00-8218-11e9-9434-6883c702a5a3.png)
"
2182,API IN CLOUDFLARE,2019-05-29 19:33:06+00:00,2019-05-30 20:08:43+00:00,closed,2,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2181,API IN EDGE OR CLOUDFLARE DENIED ME,2019-05-29 19:31:32+00:00,2019-05-30 20:08:38+00:00,closed,2,[],"**Is your feature request related to a problem? Please describe.**
A clear and concise description of what the problem is. Ex. I'm always frustrated when [...]

**Describe the solution you'd like**
A clear and concise description of what you want to happen.

**Describe alternatives you've considered**
A clear and concise description of any alternative solutions or features you've considered.

**Additional context**
Add any other context or screenshots about the feature request here.
"
2180,Cannot retrieve data when sending POST/GET request with params object,2019-05-29 16:11:33+00:00,2019-05-30 20:20:41+00:00,closed,3,[],"I am using the following different approaches to get data back from a web service of those only one (i.e. the **second approach**) is working.

**First approach:**

```
const url = ""https://subratasarkar.com/process_login.php"";
const params = { action: ""get_test"" };
const response = await axios.get(url, params);

var str = CircularJSON.stringify(response.data);
var objData = JSON.parse(str);

console.log(objData);

```
I don't get any data back from the server with the above code "
2179,TypeError: Converting circular structure to JSON at JSON.stringify (<anonymous>),2019-05-29 14:20:53+00:00,2019-05-30 20:20:19+00:00,closed,6,[],"Here is my code:

```
const url = ""https://subratasarkar.com/process_login.php"";
const data = { action: ""json_data"" };
const response = await axios.post(url, data);

const jsonText = JSON.stringify(response);
const objResponse = JSON.parse(jsonText);
console.log(objResponse);
```

I am outputting the following simple JSON from my PHP web service:
`{""id"":""amzn1.account.AGABBMWJLHV7ESFWIS3F7KWVGO6Q"",""name"":""Jenny Morrison"",""email"":""aws.jennym@gmail.com""}`

What I am doing wrong?!
P"
2178,node axios https module as a client,2019-05-29 07:01:39+00:00,2019-05-30 20:21:35+00:00,closed,2,[],"Hello, I have a need for help here.
I use the node axios https module as a client to send https requests. How to prevent middleman packet capture attacks, what should I do?"
2177,"axios 0.17.1 , 0.18.0 is showing a minor security issue ",2019-05-28 14:19:31+00:00,2019-05-28 18:27:53+00:00,closed,1,[],"Describe the bug
Running the snyk scan on my project

To Reproduce
Steps to reproduce the behavior:

Run the snyk scan on your node_modules
Expected behavior
The scan shouldn't show any security vulnerabilities

Screenshots

<img width=""989"" alt=""Screen Shot 2019-05-28 at 9 42 57 AM"" src=""https://user-images.githubusercontent.com/20724658/58485443-11e3cb00-8132-11e9-9de3-e2ee3c92f81f.png"">

"
