number,title,created_at,closed_at,state,comments,labels,body
248,[BUG] rich.logging: Terminal links in logging messages not displaying correctly,2020-08-22 20:43:58+00:00,2020-08-25 10:57:37+00:00,closed,1,['Needs triage'],"Hello, thanks again for this great library. I randomly discovered behavior that might be a bug.

When I run a minimal example code of rich logging, the result is messy:

![richlog1](https://user-images.githubusercontent.com/43098013/90965380-ed5ad800-e4c7-11ea-8ea2-964a00b6dfc5.png)

The code in question:
```
import logging

from rich.logging import RichHandler

logging.basicConfig(
    format='%(message)s',
    datefmt='[%X] ',
    level='NOTSET',
    handlers=[(RichHandler())]"
247,[QUESTION] How to test output of rich.Table?,2020-08-22 19:59:57+00:00,2020-08-23 13:50:06+00:00,closed,8,['Needs triage'],"Hey, first thanks for this awesome package.

I have a small question on how to test for output of a rich `Table`, assume I have the following code:
```
table = Table(title=f'[bold]MyTitle of {myproject}', =""blue"", header_style=Style(color=""blue"", bold=True), box=HEAVY_HEAD)

        table.add_column(""Column1"", justify=""left"", style=""green"", no_wrap=True)
        table.add_column(""Column2"", justify=""left"")
        table.add_column(""Column3"", justify=""left"")

        for item in mylist:"
245,[BUG] Impossible to save_html after save_text and vice versa,2020-08-20 09:13:32+00:00,2020-08-20 09:22:11+00:00,closed,2,['Needs triage'],"First of all, thank you for this amazing piece of software. 🌷 

**Describe the bug**

The file saved using Console.save_html after using Console.save_txt is empty.
Same thing happens the other way around.

**To Reproduce**

```python
from rich.console import Console
console = Console(record=True)
console.print('test')

console.save_html('test.html')  # <- OK
console.save_text('test.txt')   # <- Empty
```

**Platform**
Linux (Ubuntu), using Guake (top-down), Rich v5.2
"
244,[REQUEST] rich.print != rich.console.print,2020-08-20 03:17:37+00:00,2020-08-21 04:35:10+00:00,closed,2,['Needs triage'],"Putting `from rich import print` at the top of your imports is a nice quick way to load in the power of rich without setting up a console and all that.

However, this version of `print` does not expose all of the arguments one gets from `console.print`. `rich.print` provides `sep`, `end`, `file`, and `flush`--presumably because this is intended as a drop-in replacement for Python's own `print` function.

But, I don't think there is a technical reason why it cannot also include `highlight`, `"
243,[BUG] overflow='ignore' not documented,2020-08-20 02:53:06+00:00,2020-08-25 16:54:26+00:00,closed,3,['Needs triage'],"**Describe the bug**
I have a script that looks at some files and then prints commands to the console. In order to copy the whole command, it's important that the line not have any line breaks. With the `console.print` command, this requires `overflow` to be 'ignore', which is mentioned at https://rich.readthedocs.io/en/latest/console.html#overflow, but is undocumented in the reference.

It **also** requires `crop` to be set to False, which leads to another issue: Why is there a `crop` argume"
242,[REQUEST] validation of input beside choice and y/n,2020-08-19 17:28:41+00:00,2020-08-20 11:04:19+00:00,closed,1,['Needs triage'],"Currently there is a kind of input validation when you use `Confirm` or `choices`, this could be extended to a manually validation procedure for example a regex match. I propose something like:

`Prompt.ask('please enter your birthdate', validate=r'\d\d.\d\d.\d\d\d\d')`

and it will loop as long as the input isn't matched, like with `Confirm()` or `choices=`

(yes I know, the example regex pattern does not really validate dates ;) just an example)"
241,Is it possible to print a table row by row on the console? ,2020-08-19 17:18:44+00:00,2020-08-20 09:16:12+00:00,closed,2,['Needs triage'],"I am generating a table in a for loop. And I want to print each row as I iterate through the loop. Is this possible? 

I tried printing it, but it prints the entire table at every iteration. 
"
240,Django Logging Formatting Issue,2020-08-19 16:15:30+00:00,2020-08-19 19:25:23+00:00,closed,5,[],"Hi @willmcgugan,

I would just like to ask about configuration for the logging formatting/handling within Django.

Following [your post on your blog](https://www.willmcgugan.com/blog/tech/post/richer-django-logging/), I have attempted to configure my own logging within my Django project.

There are 2 major differences between what your blog post, and indeed the project's `README` displays when compared to my implementation.

For reference, your blog post's screenshot:

![image](https:/"
239,are there themes for prompt?,2020-08-19 14:08:15+00:00,2020-08-21 16:17:18+00:00,closed,4,['Needs triage'],"I would like to change the text and style of the prompt error messages (like ""Please enter Y or N""), I guess the text is not possible without hacking the source, but I wonder if I could change the default prompt.invalid theme. There is the possibility to change the default console theme with `Console(theme=xx)` but that seems not to work for `Prompt()`"
237,Long term project maintenance plans,2020-08-18 19:33:11+00:00,2020-08-20 09:16:44+00:00,closed,1,['Needs triage'],"I liked rich as soon I found it and I would like to start using it on several CLI tools I am maintaining, like [ansible-lint](https://github.com/ansible/ansible-lint/pull/971) or [molecule](https://molecule.readthedocs.io/en/latest/). 

Still, I do have some concerns regarding long term future of the library as I see is hosted under a personal account. 

If you do not mind could you mention:
* are several cores available in case main contributor becomes unavailable?
* how willing to accept"
236,Jupyter output for RichHandler/Logging formatted strangely,2020-08-18 15:53:14+00:00,2020-08-23 10:18:12+00:00,closed,7,['Needs triage'],"Thank you for building this great package. I'm trying to see if we can use the RichHandler as our logging handler. A lot of our users use jupyter notebooks to run code.

I noticed that the formatting has a lot of spacing peculiarities in jupyter (e.g., text looks big and vertical spacing between lines is large)

I also tried setting my own Console with `force_terminal=True` and found that these lines are the likely culprit for the strange formatting

https://github.com/willmcgugan/rich/blo"
235,[BUG] Installing in REPL breaks _ builtin,2020-08-18 15:28:02+00:00,2020-08-20 09:17:48+00:00,closed,2,"['bug', 'accepted']","**Describe the bug**
When using `from rich import pretty; pretty.install()`, the `_` (last result) functionality of Python's REPL breaks.

**To Reproduce**

Without rich:

```pycon
>>> 5 + 10
15
>>> _ / 2
7.5
```

With rich:

```pycon
>>> from rich import pretty
>>> pretty.install()
>>> 5 + 10
15
>>> _ / 2
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
NameError: name '_' is not defined
```

When rich is installed after the first expression:
"
233,"how to refresh a table, instead of print an new one",2020-08-17 03:03:15+00:00,2020-08-20 09:20:21+00:00,closed,2,[],I wonder if I could got a table refreshed?
231,[REQUEST] Use of emojis in Markdown,2020-08-15 08:29:20+00:00,2020-08-16 07:39:33+00:00,closed,2,['Needs triage'],"Hello,
I really enjoy this project. Thinking about building it into my encrypted diary project.
I would love to use markdown and emojis in my journal entries. Right now this doesn't seem to be supported.
So I would have to choose to use either emojis or markdown.

:+1: :smile: 
"
226,[REQUEST] Markup in traceback,2020-08-10 11:27:59+00:00,2020-08-12 15:13:43+00:00,closed,2,['Needs triage'],"
![image](https://user-images.githubusercontent.com/6257434/89778102-80e2ef00-db3f-11ea-8a80-c334f947f4bd.png)

If traceback also supports markup, it will be the best."
223,[BUG] Chinese README in PyPI returns 404,2020-08-09 09:00:54+00:00,2020-08-09 17:02:41+00:00,closed,1,['Needs triage'],"https://pypi.org/project/rich/5.1.0/README.cn.md --> 404


"
220,rainbow.py example needs updated,2020-08-08 16:10:40+00:00,2020-08-09 17:03:27+00:00,closed,2,['Needs triage'],"The colour specification in RainbowHighlighter needs updated to use the current format. The example uses 

    `text.stylize(str(randint(16, 255)), index, index + 1)` 

which results in no colourisation. I changed it to 

    `text.stylize(f""color({randint(16, 255)})"", index, index + 1)` 

which works OK.

I'm using CPython 3.8.5 in Terminal 2.10 (433) on macOS 10.15.6 (19G73)."
218,[BUG] Progress bars not advancing in jupyter-lab notebook,2020-08-07 14:34:05+00:00,2020-08-08 15:16:36+00:00,closed,3,['Needs triage'],"**Describe the bug**
The bars remain stuck until I interrupt the process; only then they get updated. However, the default `rich.progress.track()` works out of the box.

**To Reproduce**
Just copy/paste and run the 1st example in [Advanced usage](https://rich.readthedocs.io/en/latest/progress.html#advanced-usage). Must be in jupyter notebook (in the terminal it works).

**Platform**
macos 10.15.5, rich 5.0.0, jupyter-lab 2.2.0
"
216,[REQUEST],2020-08-06 17:55:51+00:00,2020-08-06 18:18:23+00:00,closed,2,[],"When I try something like this in a table:

```
smth = f""\u001b]8;;{target}\u001b\\{text}\u001b]8;;\u001b\\""
table.add_row(smth)
```

It breaks my table. So the question would be: is it possible (and how) to add html-like links to table without breaking it?
I use tilix terminal that supports html-like links and when I print smth variable it works, and it works in a table too but also displaces right border of a cell. So request would be to enable html-like links in tables (maybe it alrea"
215,Error with Python 3.6.0 [BUG],2020-08-06 12:19:58+00:00,2020-08-06 14:56:18+00:00,closed,3,['wontfix'],"Using Python 3.6.0 from Anaconda, I am getting the following error when I tried to import it.

>>> console = Console()
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
NameError: name 'Console' is not defined
>>> from rich.console import Console
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""\project\rich\lib\site-packages\rich\console.py"", line 30, in <module>
    from . import errors, themes
  File ""project\rich\lib\site-pack"
214,[REQUEST] Scoping of Tracebacks,2020-08-06 10:46:40+00:00,2020-08-06 11:01:27+00:00,closed,3,['Needs triage'],"I would like to suggest a different way to format tracebacks, which makes use of the virtualenv and project structure. Here is an example of what I'm thinking of.

```python
File ""/home/mbarkhau/miniconda3/envs/litprog_py38/bin/litprog"", line 12, in <module> 12     sys.exit(cli())

Directory ""/home/mbarkhau/miniconda3/envs/litprog_py38/lib/python3.8/site-packages/""
File ""click/core.py"", line    829, in __call__      return self.main(*args, **kwargs)
File ""click/core.py"", line    782, in m"
213,Discord.test,2020-08-05 22:33:54+00:00,2020-08-05 22:34:35+00:00,closed,0,[],
212,Exception thrown when output is not configured as utf-8,2020-08-05 21:07:29+00:00,2020-08-10 19:30:33+00:00,closed,7,['Needs triage'],"**Describe the bug**
Running a program with a rich progressbar inside a docker container, I got the following exception:

```
  File ""/usr/local/lib/python3.6/dist-packages/rich/progress.py"", line 150, in track
    sequence, total=total, description=description, update_period=update_period
  File ""/usr/local/lib/python3.6/dist-packages/rich/progress.py"", line 667, in track
    with self:
  File ""/usr/local/lib/python3.6/dist-packages/rich/progress.py"", line 627, in __enter__
    self.st"
210,[BUG] Deprecation warning due to invalid escape sequences,2020-08-05 13:08:00+00:00,2020-08-05 13:17:39+00:00,closed,0,['Needs triage'],"**Describe the bug**

Deprecation warnings are raised due to invalid escape sequences. This can be fixed by using raw strings or escaping the literals. pyupgrade also helps in automatic conversion : https://github.com/asottile/pyupgrade/

**To Reproduce**

```
./tests/test_markup.py:26: DeprecationWarning: invalid escape sequence \[
  assert escape(""foo[bar]"") == ""foo\[bar]""
./tests/test_markup.py:30: DeprecationWarning: invalid escape sequence \[
  result = list(_parse(""[foo]hello[/fo"
209,[REQUEST] Terminal Animation,2020-08-05 12:48:05+00:00,2020-08-05 13:31:16+00:00,closed,1,['no work required'],"Hi,

Is there existing feature for terminal animations. For example, I have q-learning based tictactoe game. Can I display gameplay in terminal using animation?"
206,[BUG] Coloring does not work in PyCharm,2020-08-04 06:59:35+00:00,2020-08-04 11:59:11+00:00,closed,22,['upstream'],"Just checked - it seems to be a **PyCharm problem**, I will report it there, so this report is just FYI for rich users who use PyCharm.
It works in the PyCharm terminal (command line), but not inside the stdout pane of PyCharm.

Reproduction
Replace print() statement with console.print(string, style='bold red'). The string is printed, but no coloring.

```
from rich.console import Console
console = Console()
console.print('==> Mismatches were found in one or more platforms <==', style='"
205,Is there a way to directly access one of the fields in tasks.fields in a Progress Bar?,2020-08-04 05:42:07+00:00,2020-08-04 15:59:32+00:00,closed,7,['no work required'],"Hi, first of all this library is really really great, thank you for the great work.

As for the subject of this post, I currently have a progress bar defined by:

```python
progress_bar = Progress(
    ""[blue]{task.description}"",
    BarColumn(),
    ""[progress.percentage]{task.percentage:>3.0f}%"",
    TimeRemainingColumn(),
    ""[yellow]{task.fields}"",  # <-- relevant part
)
task = self.progress_bar.add_task(label, total=total_frames)
```
I am updating it with `bar.update(self.tas"
204,[REQUEST] support multiple chars for rule printing,2020-08-04 04:42:10+00:00,2020-08-14 08:57:12+00:00,closed,6,['accepted'],"Have you checked the issues for a similar suggestions? Yes

**How would you improve Rich?**

Currently for rule.py it only allows the character to have 1 cell length, it would better if it could allow more, like

```python
>>> console.print(Rule(""hello"", character=""-+""))
-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ hello -+-+-+-+-+-+-+-+-+-+-+-+-+-+-+
```


**What problem does it solved for you?**

I was just thinking it would improve it and it looks like an ASCII rule, which is cool (like [this"
203,[BUG] BarColumn pulse_style is not changed ,2020-08-03 16:27:30+00:00,2020-08-03 19:34:48+00:00,closed,3,['Needs triage'],"Hi Will

**Describe the bug**
I'm trying to implement a simple bar to show how much space a user has. This screenshot from Google Drive is how I would like it to look like:
![Sin título](https://user-images.githubusercontent.com/2606647/89203238-87f48500-d5b4-11ea-8be3-a0c91047bb5e.png)

I'm almost at it, but I would like to change the style of the bar based on how much space is in use. For example, below 50% green, between 50% and 80% yellow and above that red. While working on this featu"
202,[REQUEST] Allow ordering of columns for custom logging,2020-08-03 13:44:33+00:00,2020-08-04 13:07:47+00:00,closed,5,['Needs triage'],"At the moment, I would love to convert from colorama to using Rich for my projects. However, I notice that when you define the logging handler, the format of the message is decided by the private class LogRender. Whilst you can turn things on or off in this class, I notice you cannot reorder. 

The default output looks great: 
![image](https://user-images.githubusercontent.com/6748505/89188512-1e8b6b00-d5e2-11ea-8526-e9e121a27a4f.png)

However if a user ever comes along and resizes the wind"
200,[QUESTION] Information on use of TerminalTheme with save_html,2020-08-01 23:45:49+00:00,2020-08-02 15:37:17+00:00,closed,13,['Needs triage'],"Have you checked the issues for a similar suggestions? Yes.

I would like to use `console.save_html()` and use the `theme` parameter; but I am not clear on the process to create a theme color pallet.   I looked at the file _terminal_theme.py_ but I am still not quite clear how to proceed.  Is there documentation on this topic or could you advise? 

Ideally I would like to use a pygments style name to define the color theme if possible; for example use pygments.style.get_style_by_name(""parais"
197,Documentation mistake in Panel,2020-08-01 09:58:41+00:00,2020-08-01 12:24:21+00:00,closed,1,[],"Typo and wrong argument in: 

> You can make panel fit the content why setting `fit=True` on the constructor

It should be: 

> You can make panel fit the content by setting `expand=False` on the constructor
"
196,Feature Request: Add Table.title alignment,2020-07-31 15:12:08+00:00,2020-07-31 21:16:46+00:00,closed,2,['Needs triage'],"Have you checked the issues for a similar suggestions?
Yes

**How would you improve Rich?**

Please add a table title alignment option.  As I read the code the title is hardcoded to ""center""

**What problem does it solved for you?**

User readability, having the table title left-aligned is a desired user-experience.
"
195,[BUG] table not rendering properly in rich v4.2.2 in Windows CMD,2020-07-31 12:18:20+00:00,2020-08-02 15:05:22+00:00,closed,5,['Needs triage'],"**Describe the bug**
table not rendering correctly sometime on Windows after new update. 

**To Reproduce**
I don't know how to reproduce it. It is being produced only once on latest release only but working fine on older release: 4.0.0
![rich_table_bug](https://user-images.githubusercontent.com/51387861/89033908-7bbebc80-d355-11ea-8b27-586b1194f5d0.png)


**Platform**
What platform (Win/Linux/Mac) are you running on?
Windows
What terminal software are you using?
powershell 
Which v"
192,Seemingly no documentations on RichHandler to log tables,2020-07-29 17:53:06+00:00,2020-07-29 19:11:43+00:00,closed,5,['Needs triage'],"```python console
In [1]: from rich.table import Table
In [3]: from rich.logging import RichHandler
In [4]: import logging

In [5]: FORMAT = ""%(message)s""
In [6]: logging.basicConfig( 
   ...:     level=""NOTSET"", format=FORMAT, datefmt=""[%X]"", handlers=[RichHandler()] 
   ...:     )
In [7]: log = logging.getLogger(""rich"")

In [8]: table = Table(title=""Star Wars Movies"")
In [9]: table.add_column(""Released"", justify=""right"", style=""cyan"", no_wrap=True)
In [10]: table.add_column(""Title"
190,[REQUEST] Do not truncate paths and URLs in logger,2020-07-29 09:37:52+00:00,2020-07-30 05:10:51+00:00,closed,9,['Needs triage'],"Thank you for a wonderful project, it's very useful and makes my work more pleasant.

I'm using `rich` as a logger handler, and while in general it works great, that I don't like the fact that depending on terminal width it truncates some URL's, paths, and some other things that I can't identify.

See screenshot below:  
![image](https://user-images.githubusercontent.com/18279161/88783938-b840bb80-d18f-11ea-91d2-0c674f881127.png)

Is it already possible to disable this behavior? I can't f"
189,[BUG] track progressbar is not working correctly with asyncio after rich 4.1.0,2020-07-29 09:05:29+00:00,2020-07-29 22:47:04+00:00,closed,2,['Needs triage'],"**Describe the bug**
track stops iterating after producing one value while running asynchronously.

**To Reproduce**
Following code is just to simulate bug. I am using rich progress bar to track progress of asynchronous downloading tasks.
```python
async def sleeper(val):
    await asyncio.sleep(1)
    return val


async def scheduler():
    tasks = [sleeper(i) for i in range(10)]
    total_tasks = len(tasks)
    for task in track(
            asyncio.as_completed(tasks),
       "
186,[BUG] table line missing characters in windows terminal but not cmd,2020-07-28 22:58:58+00:00,2020-08-02 15:05:43+00:00,closed,6,"['accepted', 'Needs triage']","**Describe the bug**

Running `python -m rich` in the latest windows terminal outputs three ??? characters in the line under the column headings.

**To Reproduce**

![image](https://user-images.githubusercontent.com/15712321/88730499-83c20500-d179-11ea-8de1-833146b9ebac.png)

**Platform**

* Windows 10
* Windows terminal 1.1.2021.0
* Python 3.8.2
* Rich 4.2.0
* Happens with Cascadia, Cascadia Mono, Consolas. Assuming all fonts
* Doesn't happen in cmd/powershell/conemu
"
185,"Print invalid in-line style as is, instead of ignoring it",2020-07-27 23:39:12+00:00,2020-07-28 09:19:16+00:00,closed,1,['Needs triage'],"Great job with Rich! Just love everything about about it 😄 

Currently, calling `Console.print()` with invalid in-line style within `[]`, causes the print statement to omit it from the output.

In the screenshot below, we can see that `print()` omits printing the list and the content within the `[]` if its not a valid style.

![image](https://user-images.githubusercontent.com/17533956/88602174-156d2d80-d027-11ea-97f4-6d409801cf23.png)

It would be great, if instead of ignoring invalid st"
184,"[BUG] Fatal error in rich-4.1.0 library. In version 3.0.3, the error is not critical.",2020-07-27 06:17:36+00:00,2020-07-27 20:22:18+00:00,closed,3,['Needs triage'],"1)  rich-4.1.0 library
https://github.com/snooppr/snoop/blob/master/snoop.py#L394
```
In my code I use rich library (manual update), new version crashes.
    for social_network, net_info in progress1.track(site_data.items(), description=""""):
  File ""/home/snoop/.local/lib/python3.7/site-packages/rich/progress.py"", line 710, in track
    progress.refresh()
NameError: name 'progress' is not defined
Error in atexit._run_exitfuncs:
Traceback (most recent call last):
```
2) rich-3.0.3 libr"
181,"[BUG] console.clear() events included in save_text() output, resulting in garbage",2020-07-26 19:30:17+00:00,2020-07-28 02:19:52+00:00,closed,2,['Needs triage'],"**Describe the bug**
console.clear() events are included in save_text() output, resulting in garbage which is likely not intended.

**To Reproduce**

```python
from rich.console import Console

console = Console(record=True)
console.clear()
console.print(""What is love?"")
console.save_text(""test.txt"")
```

Results in a text file with:

```
[2J[HWhat is love?
```

**Platform**
ZSH (via VS Code's integrated terminal), rich 4.1.0
"
179,[BUG] Cannot print a string represented List[str],2020-07-26 12:25:29+00:00,2020-07-26 14:21:44+00:00,closed,1,['Needs triage'],"**Describe the bug**
I really like how this module works, so I use it in my script to get better output when running in the shell. But today, I found that rich seem to have some problems when rendering.
When I tried to use rich to print `subprocess.TimeoutExpired` , I did not get the output I expected. Is this a bug?
```python3
except subprocess.TimeoutExpired as err:
        rich.print(f""TimeoutExpired: {str(err)}"")
```

**To Reproduce**
```python3
from rich import print
print(""'['ar"
178,[BUG] One trailing newline ignored by rich.print in some cases,2020-07-26 11:40:58+00:00,2020-07-28 08:52:42+00:00,closed,6,"['bug', 'accepted']","Hi, thanks for this great library.

Not sure if this is expected behavior or a bug. In certain cases, `rich.print` handles newlines in a slightly different manner than the `print` built-in.

Example:
```
>>> for i in range(3): print('Hey' + '\n' * i)
... 
Hey
Hey

Hey


>>> from rich import print
>>> for i in range(3): print('Hey' + '\n' * i)
... 
Hey
Hey
Hey

>>> 
```
Apparently, when the printed string contains at least one trailing newline (i.e. when `i == 1` or `i == 2"
176,[Improvement] progress.track is relatively slow,2020-07-25 19:20:42+00:00,2020-07-27 16:45:27+00:00,closed,3,['Needs triage'],"**Description**
I really like the look and feel of rich.  One thing that stops me using it more is that ```rich.progress.track``` is slow compared to ```tqdm.tqdm```

**To Reproduce**
```python
from rich.progress import track
from time import time
from functools import wraps

import timeit

from tqdm import tqdm

def measure(func):
    """"""Simple decorator to measure execution time""""""
    @wraps(func)
    def _time_it(*args, **kwargs):
        start = int(round(time() * 1000))
 "
175,[REQUEST] Column sorting for table,2020-07-24 15:25:02+00:00,2020-07-24 16:22:17+00:00,closed,1,['Needs triage'],"Have you checked the issues for a similar suggestions?

**How would you improve Rich?**

Sort apis for table.

Either as part of add column
table.add_column(sort=""asc"")

Or once the table is fully loaded
table.add_sort(column name/column index/column ref, asc/desc, comparator=default comparator)

**What problem does it solved for you?**

Sorting is an important part of a table.

What problem do you have that this feature would solve? I may be able to suggest an existing way of so"
171,[REQUEST] Markup=True when configuring logging RichHandler,2020-07-23 06:27:46+00:00,2020-07-24 08:54:14+00:00,closed,4,['Needs triage'],"**How would you improve Rich?**

The Rich logging is really nice to use, however I must admit that having to add `extra={""markup"": True}` on loads of log calls bloats the code a bit.

Would it be possible to make this an option in `rich.logging.RichHandler()` as well, so that this could be enabled by default for all log messages when configuring the logger?

For example, something like:

```python
import logging
from rich.console import Console
from rich.logging import RichHandler

"
170,[BUG] Prompt.confirm `default`,2020-07-23 06:02:06+00:00,2020-07-24 08:54:24+00:00,closed,4,['Needs triage'],"**Describe the bug**
This isn't exactly a bug, but rather some unexpected behaviour with `Confirm.ask()`.

In some situations I would like to confirm something with the user, but set the default response to _Yes_ instead of _No_. I thought I'd just stick in a `default=True` argument to the function to see what happens, and it _kind of_ works 😅 Hitting enter gives the default response. The problem is that the default is shown in brackets but the `[y/N]` suffix remains unchanged, instead of bei"
166,[BUG] Text object is styled different than  markup text ,2020-07-22 15:21:49+00:00,2020-07-23 09:15:19+00:00,closed,5,['Needs triage'],"**Describe the bug**
First of all, very nice library, keep up good job!

I'm trying to convert all my code to use rich, but I hav a table that I can't style it properly. This is the code:

```
from rich.console import Console
from rich.table import Table
from rich.text import Text

console = Console()

table = Table()
table.add_column('Column1', justify='center')
table.add_row(Text('BAD', style='white on red'))
table.add_row('[white on red]GOOD[/white on red]')
table.add_row('Row"
165,[BUG] Right-justified text overflowing,2020-07-21 21:02:48+00:00,2020-07-22 15:08:37+00:00,closed,5,['Needs triage'],"**Describe the bug**
A clear and concise description of what the bug is.
Using `justify='right'` on a console with smaller width than full width over-reaches the width:

![image](https://user-images.githubusercontent.com/1272030/88106430-531b1380-cb5a-11ea-8536-01b2a4bfd086.png)


**To Reproduce**
A minimal code example that reproduces the problem would be a big help if you can provide it. If the issue is visual in nature, 
consider posting a screenshot.

```python
from rich.console "
164,Implement 'colspan' for tables,2020-07-21 08:53:02+00:00,2020-11-30 16:06:14+00:00,closed,12,['enhancement'],"**How would you improve Rich?**

I am writing a script for time bookings currently, which generates tables with a simple row-setup:

```
| Clock-in | Clock-out | Duration |
|     8:00 |     10:00 |     2:00 |
```

Then, after each column, I'd like to enter another row to display the period between the current and the next record, but this one should consist of 2 fields only and maybe also has a different style (color, italics, ...), with the first two merged to match the overall column "
163,[REQUEST] Demo how to work in conjunction with `loguru`,2020-07-20 10:34:04+00:00,2020-07-21 09:03:27+00:00,closed,11,['Needs triage'],"Have you checked the issues for a similar suggestions?
Yes

**How would you improve Rich?**

`Loguru` is kind of a wrapper around the `logging` library. I've seen in your docs that you can pass the RichHandler() to `logging` to generate ""rich"" logs. 

https://loguru.readthedocs.io/en/stable/api/logger.html#loguru._logger.Logger.configure

However in my current project, we are using loguru, so I'm trying to figure out how to do a similar thing (if it's even possible), to pass RichHandler"
162,Console.print with f-strings featuring variables containing a list do not print the list,2020-07-19 12:47:28+00:00,2020-07-19 14:12:01+00:00,closed,5,['Needs triage'],"**Describe the bug**
When using Console.print with an f-string featuring variables containing a list, the list does not get printed (but other non-list content from the variable is correctly printed).  It does not occur with a regular print.

**To Reproduce**

````python
from rich.console import Console
console = Console()
results = {'result1':'something', 'result2':[1,2,3]}
print(f'Comment {results}') # this works as expected
# outputs: Comment {'result1': 'something', 'result2': [1, "
159,Add a requirement for pytest-cov,2020-07-13 22:26:44+00:00,2020-07-15 10:44:17+00:00,closed,1,['Needs triage'],"**Describe the bug**
By default, pytest will not recognise the `--cov-report` and `--cov` options. These options require the `pytest-cov` package to be installed.

**To Reproduce**
1. `git clone`
1. `pip install -r requirements-dev.txt`
1. `poetry install`
1. `make test`"
158,[Question][Markdown] Why are double hyphens replaced with en-dash even in code blocks?,2020-07-13 12:19:23+00:00,2020-07-13 15:28:17+00:00,closed,3,['accepted'],"Hi!

The following line was a bit surprising to me since I somehow expected pure commonmark.
https://github.com/willmcgugan/rich/blob/master/rich/markdown.py#L103
Is this documented somewhere?

Anyway, I would be fine with this rule, if it would not be applied in code blocks.
I was trying to document the help of a command-line tool with parameters like
```
--foo
--bar
```

but unfortunately failed.

<img width=""252"" alt=""Bildschirmfoto 2020-07-13 um 14 16 28"" src=""https://user-ima"
157,Issues with table wrapping,2020-07-12 21:04:19+00:00,2020-07-13 09:33:20+00:00,closed,2,[],"Not sure if it is a bug or expected behavior for version 3.3.0 and fact that ratio/flexible feature is undocumented is not helping.

I have table with three columns. All three using default settings + `no_wrap=True` as I want them always to occupy a single line.
There is scenario where column B is so wide that even with overflow column A have width 0 and it barely reacting to `width` argument.

This is my dream configuration. It is even achievable with this library?
Column A - No wrap. No "
153,Plugin request,2020-07-11 11:05:31+00:00,2020-08-12 09:01:41+00:00,closed,8,[],"I've created a repository with rich library. I was wondering if it is possible to include it into the rich's doc as a plugin? 

https://github.com/cansarigol/pdbr"
151,"Suggestions: show not only the percentage, but also the number of completed tasks",2020-07-10 02:22:38+00:00,2020-07-12 16:22:27+00:00,closed,2,[],"I appreciated that you create this library. This library is very easy to use and has a beautiful console style. I love it.

**BTW, I ask you to add a little functionality to the `track` function in progress. (Of course, the `track` function is awesome!)**

I'm a research engineer and generally train deep learning models. So I would like to know how many steps have progressed in the current epoch, not a percentage because of the number of checkpoints.

When I try to add the text that shows "
150,Suggestions: console home and clear to end of screen + Column suggestions,2020-07-09 17:33:47+00:00,2020-07-13 14:06:29+00:00,closed,4,[],"Hello, I am new to python and found this library for a console based program and it's been amazing to work with! The library has been incredibly easy to get up and running with great output and not much overhead. I had looked between blessed and some of the python TUI frameworks, and rich sits at a perfect spot between the two!  I was able to very quickly get some nice output going without much overhead at all and it's been great.

The documentation and examples have been great at helping me w"
148,Emojis in tables messes up the column alignment,2020-07-08 17:39:54+00:00,2020-07-09 17:39:01+00:00,closed,6,[],"My assumption is this is due to emojis taking up two unicode codepoints but getting rendered using only spot.  As a result, the columns are off.

![image](https://user-images.githubusercontent.com/3671851/86951825-e722bf00-c106-11ea-8cd2-fe163b88d923.png)

Reproduction:
```
from rich.console import Console
from rich.table import Table
console = Console()
table = Table(title=""Emoji Table"")
table.add_column(""emoji"", justify=""left"", no_wrap=True)
table.add_row("":smiley:"")
table.add_row("
147,Is there any way to render a _rich_ object to `str`?,2020-07-08 15:32:18+00:00,2020-07-08 22:18:21+00:00,closed,7,[],"I currently use io.StringIO to get a `str`. Is there any simpler way to do it?

``` python
from io import StringIO

from rich.table import Table
from rich.console import Console

buf = StringIO()
table = Table(...)
console(file=buf)
console.print(table)
buf.getvalue()  # this is the `str` I would like
```

I find `__repr__` and `__str__` output the same thing like `<rich.table.Table object at 0x7fc9cd308ac0>`, may be rich can provide an api of `__str__` or `.to_str()`"
146,Question: Manage multiple progress bars in a multiprocessing environment,2020-07-08 10:01:51+00:00,2020-07-08 15:59:08+00:00,closed,6,[],"Hi,

first, thanks a lot for this beautiful library.
I wanted to know if it is possible to manage a Progress object with multiple progress bars in a `multiprocessing` environment.
I just want to have a very basic progress bar for every process.
My first tries did not succeed due to the fact that the Progress object cannot be pickled (due to its usage of an RLock?).
`TypeError: can't pickle _thread.RLock objects`.

"
